Gene_acc,Gene_id,WT1,WT2,WT3,Minus1,Minus2,Minus3,Desc
227,Tb927.10.5860,77263.0,87043.0,81225.0,101990.0,111390.0,101220.0,"hypothetical protein, conserved"
228,Tb927.3.960,9432.4,7372.4,16083.0,6172.3,6067.2,7111.3,"protein transport protein Sec61 gamma subunit, putative"
229,Tb927.5.920,58072.0,65614.0,61358.0,49920.0,51951.0,52229.0,"rhodanese-like domain containing protein, putative"
230,Tb927.11.14980,11859.0,10529.0,10446.0,8287.4,7536.6,8194.7,mitochondrial ribosomal protein L38
231,Tb927.11.10040,27084.0,31305.0,29192.0,23539.0,24703.0,23018.0,"hypothetical protein, conserved"
232,Tb927.5.4390,143770.0,163320.0,147530.0,237290.0,247890.0,231810.0,"hypothetical protein, conserved"
233,Tb927.6.2010,225550.0,252540.0,232930.0,169680.0,178310.0,163270.0,"acyl-CoA synthetase, putative"
234,Tb927.11.16150,123630.0,147630.0,131950.0,153480.0,164460.0,156640.0,"tubulin binding cofactor A, putative"
235,Tb927.11.13560,21161.0,25861.0,23304.0,14817.0,16254.0,16000.0,"SET domain containing protein, putative"
236,Tb927.10.4080,90951.0,111700.0,100060.0,91887.0,96432.0,90515.0,"hypothetical protein, conserved"
237,Tb927.2.4400,134860.0,152740.0,143530.0,105970.0,108510.0,96379.0,"SSU ribosomal protein, mitochondrial, putative"
238,Tb927.10.1040,74021.0,82917.0,66558.0,79906.0,84068.0,75537.0,"serine peptidase, Clan SC, Family S10"
239,Tb927.6.2600,90166.0,113400.0,95783.0,120420.0,128890.0,109080.0,"Protein of unknown function (DUF1077), putative"
240,Tb927.4.2760,661070.0,762510.0,695750.0,991720.0,1021700.0,951350.0,"Protein of unknown function (DUF3808), putative"
241,Tb927.5.1510,14371.0,17287.0,13851.0,9823.9,10077.0,9704.4,"Mitochondrial SSU ribosomal protein, putative"
242,Tb927.11.670,245580.0,275000.0,257000.0,274010.0,276430.0,262020.0,epsinR
243,Tb927.10.15830,103830.0,126490.0,118450.0,100860.0,102390.0,93292.0,SUMO-interacting motif-containing protein
244,Tb927.10.10960,9024600.0,10358000.0,9227800.0,10253000.0,10820000.0,9843900.0,"heat shock protein, putative"
245,Tb927.10.6440,385010.0,439470.0,401410.0,383130.0,404850.0,372810.0,phosphomannomutase
246,Tb927.2.2210,134450.0,150440.0,148170.0,110820.0,117240.0,113940.0,"hypothetical protein, conserved"
247,Tb927.8.4190,135990.0,145930.0,141200.0,175980.0,182360.0,174360.0,"hypothetical protein, conserved"
248,Tb927.4.2540,131340.0,156670.0,135610.0,146560.0,149710.0,138740.0,"Neural precursor cell-expressed, developmently downregulated 8"
249,Tb927.2.3420,20202.0,22816.0,21028.0,24488.0,24956.0,24744.0,"hypothetical protein, conserved"
250,Tb927.10.3580,77392.0,82080.0,84008.0,58261.0,64992.0,62937.0,"Mitochondrial SSU ribosomal protein, putative"
251,Tb927.3.5270,5930.2,6259.7,5572.7,8287.5,9294.9,8019.5,"DNA-directed RNA polymerases II subunit, putative"
252,Tb927.2.4380,95187.0,107890.0,101570.0,65782.0,72857.0,70481.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
253,Tb927.1.3820,18240.0,18562.0,20269.0,28349.0,26569.0,27983.0,"ATP synthase subunit, putative"
254,Tb927.7.6800,73968.0,85292.0,92240.0,63572.0,68726.0,55433.0,"LSU ribosomal protein, mitochondrial, putative"
255,Tb927.7.1630,117730.0,124880.0,124490.0,147430.0,150640.0,141820.0,"hypothetical protein, conserved"
256,Tb927.10.12050,69311.0,80735.0,73535.0,55791.0,60163.0,55426.0,"LSU ribosomal protein, mitochondrial, putative"
257,Tb927.10.15650,27220.0,31899.0,31187.0,18206.0,19194.0,19616.0,Mitoribosomal SSU assembly factor 11
258,Tb927.8.2720,209520.0,231690.0,207650.0,220410.0,226970.0,218060.0,"Putative serine esterase (DUF676), putative"
259,Tb927.8.870,81147.0,92782.0,82570.0,103870.0,105680.0,97639.0,"CAMK/CAMKL family protein kinase, putative"
260,Tb927.8.4280,226250.0,244070.0,234040.0,276790.0,275630.0,252820.0,"nuclear transport factor 2, putative"
261,Tb927.5.4040,140360.0,161970.0,151490.0,107180.0,118960.0,106100.0,"Mitochondrial SSU ribosomal protein, putative"
262,Tb927.3.4130,2527.6,3411.4,2660.8,1598.9,1552.5,1922.9,"hypothetical protein, conserved"
263,Tb927.8.3080,24882.0,27321.0,27817.0,35215.0,36854.0,33448.0,"hypothetical protein, conserved"
264,Tb927.11.3680,67777.0,79003.0,76585.0,95949.0,102640.0,92619.0,"calmodulin, putative"
265,Tb927.11.1370,359630.0,400540.0,369530.0,380390.0,392160.0,357360.0,Dithiol glutaredoxin 1
266,Tb927.5.3840,11100.0,13081.0,12595.0,8655.1,8736.3,7968.0,"hypothetical protein, conserved"
267,Tb927.11.9450,133040.0,161340.0,142370.0,115530.0,118830.0,110810.0,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
268,Tb927.11.170,96844.0,113800.0,104420.0,63684.0,68511.0,61604.0,Mitoribosomal SSU assembly factor 15
269,Tb927.7.5740,32171.0,38007.0,34008.0,22295.0,24132.0,19712.0,Mitoribosomal LSU assembly factor 22
270,Tb927.9.8450,644480.0,697740.0,641810.0,678140.0,686680.0,645060.0,UMP/CMP kinase
271,Tb927.10.7610,431700.0,519370.0,447770.0,361600.0,384200.0,348200.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
272,Tb927.9.3170,37749.0,40169.0,41868.0,51450.0,52382.0,46053.0,cytochrome oxidase subunit V
273,Tb927.9.8370,59764.0,67487.0,65372.0,82072.0,120890.0,86163.0,"hypothetical protein, conserved"
274,Tb927.7.2360,116400.0,139230.0,120760.0,142390.0,156890.0,142690.0,"N-acetyltransferase, putative"
275,Tb927.6.3860,63701.0,74836.0,67947.0,68515.0,82676.0,67721.0,"leucyl/phenylalanyl-tRNA protein transferase, putative"
276,Tb927.5.2070,64099.0,68981.0,62574.0,60657.0,68668.0,63411.0,Mitoribosomal LSU assembly factor 8
277,Tb927.9.9420,71419.0,76077.0,74390.0,54364.0,53065.0,54977.0,"hypothetical protein, conserved"
278,Tb927.5.1390,170460.0,177400.0,169670.0,290430.0,291800.0,273530.0,64 kDa invariant surface glycoprotein
279,Tb927.10.5050,46465.0,49377.0,47245.0,55901.0,61425.0,50883.0,mitochondrial ATP synthase epsilon chain
280,Tb927.9.11880,143240.0,160820.0,147240.0,124610.0,127890.0,119470.0,"Mitochondrial SSU ribosomal protein, putative"
281,Tb927.11.1010,200900.0,226630.0,203840.0,204740.0,216530.0,195590.0,"chaperone protein DnaJ, putative"
282,Tb927.7.4500,1088800.0,1234200.0,1100400.0,1498000.0,1524300.0,1427300.0,"PX domain containing protein, putative"
283,Tb927.4.3320,217070.0,248230.0,228820.0,209080.0,233300.0,213490.0,"uracil phosphoribosyltransferase, putative"
284,Tb927.2.1330,162870.0,185710.0,163910.0,183530.0,191930.0,187210.0,"retrotransposon hot spot protein 6 (RHS6), degenerate"
285,Tb927.10.9260,115650.0,128870.0,121510.0,131430.0,136550.0,128670.0,"hypothetical protein, conserved"
286,Tb927.6.560,99750.0,110460.0,108090.0,125660.0,134190.0,123950.0,cysteine peptidase C (CPC)
287,Tb927.11.11725,353690.0,386870.0,351430.0,409690.0,407910.0,380290.0,ribosomal protein S14p/S29e
288,Tb927.3.4550,120260.0,119880.0,124340.0,92530.0,71478.0,100560.0,kinetoplast ribosomal PPR-repeat containing protein 6
289,Tb927.5.2420,125470.0,138140.0,132210.0,112430.0,110680.0,104400.0,"NOL1/NOP2/sun family, putative"
290,Tb927.1.2750,348480.0,393320.0,370200.0,449960.0,453860.0,427340.0,"hypothetical protein, conserved"
291,Tb927.11.530,149570.0,181050.0,160150.0,156790.0,169260.0,150440.0,"RNA-binding protein, putative"
292,Tb927.7.1370,97646.0,114150.0,103880.0,80397.0,80996.0,77216.0,"spliced leader RNA PSE-promoter transcription factor, putative"
293,Tb927.1.3200,438810.0,534560.0,457790.0,639950.0,722490.0,628510.0,"Suppressor of G2 allele of SKP1, putative"
294,Tb927.6.1410,133670.0,151290.0,138670.0,94574.0,99619.0,92073.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
295,Tb927.11.4490,175720.0,216600.0,190720.0,145640.0,141900.0,156670.0,"long-chain-fatty-acid-CoA ligase, putative"
296,Tb927.7.1890,113780.0,124490.0,121130.0,150150.0,156380.0,145710.0,"hypothetical protein, conserved"
297,Tb927.6.3600,57523.0,62221.0,58412.0,45138.0,46634.0,44162.0,Mitoribosomal LSU assembly factor 24
298,Tb927.11.6600,56315.0,69324.0,64937.0,73445.0,71416.0,66849.0,"conserved protein, unknown function"
299,Tb927.10.10160,62780.0,66406.0,66789.0,64018.0,61489.0,64549.0,Kinetoplast polyadenylation factor 4
300,Tb927.11.11385,17159.0,21005.0,17383.0,23951.0,25222.0,22235.0,"Ubiquitin-like autophagy protein Apg12, putative"
301,Tb927.5.410,108810.0,127150.0,120630.0,130530.0,134340.0,118220.0,"invariant surface glycoprotein, putative"
302,Tb927.5.4290,86119.0,96482.0,89978.0,69186.0,72386.0,65285.0,"hypothetical protein, conserved"
303,Tb927.4.2790,121790.0,135440.0,132930.0,95267.0,102670.0,97581.0,kinetoplast ribosomal PPR-repeat containing protein 12
304,Tb927.9.12750,153870.0,178120.0,176410.0,135030.0,133530.0,127620.0,"hypothetical protein, conserved"
305,Tb927.11.11435,117550.0,132850.0,121950.0,136230.0,138870.0,133310.0,"dynein light chain type 1, putative"
306,Tb927.8.3600,23968.0,26094.0,24823.0,24275.0,32711.0,23341.0,"hypothetical protein, conserved"
307,Tb927.11.6980,391680.0,449050.0,401380.0,301150.0,335190.0,292550.0,"Phosphoenolpyruvate carboxykinase, related"
308,Tb927.8.8180,305030.0,355220.0,327140.0,287620.0,306440.0,273030.0,RNA editing mediator complex protein 4
309,Tb927.10.4980,73027.0,81892.0,75478.0,84037.0,90402.0,85013.0,"ubiquitin-like protein DSK2, putative"
310,Tb927.7.3140,13199.0,15578.0,14384.0,26342.0,27421.0,25836.0,"hypothetical protein, conserved"
311,Tb927.8.4250,75485.0,86220.0,78757.0,62612.0,64767.0,58037.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
312,Tb927.11.10850,56510.0,57801.0,55812.0,45207.0,45260.0,45731.0,"hypothetical protein, conserved"
313,Tb927.10.11820,10841.0,11617.0,11319.0,8876.2,9036.9,8640.2,kinetoplast ribosomal PPR-repeat containing protein 17
314,Tb927.5.340,3733.3,5847.1,5614.6,4260.7,3879.2,4253.3,"expression site-associated gene 5 (ESAG5) protein, putative"
315,Tb927.7.4200,56151.0,63553.0,59397.0,46428.0,49889.0,47475.0,"hypothetical protein, conserved"
316,Tb927.2.1860,296330.0,342980.0,315100.0,225970.0,237620.0,224930.0,RNA editing mediator complex protein 2
317,Tb927.3.3100,431040.0,477670.0,441700.0,470300.0,512050.0,449300.0,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4, putative"
318,Tb927.9.9840,212440.0,257350.0,227290.0,332220.0,358570.0,345130.0,"lipoic acid containing carrier protein, putative"
319,Tb927.1.1500,359500.0,400420.0,372780.0,378130.0,390550.0,362490.0,"conserved protein, unknown function"
320,Tb927.9.4960,149670.0,178360.0,156630.0,179400.0,200310.0,179670.0,"hypothetical protein, conserved"
321,Tb927.9.2390,66287.0,71722.0,70198.0,65371.0,71844.0,62466.0,"hypothetical protein, conserved"
322,Tb927.9.5150,121730.0,136160.0,130050.0,183550.0,192730.0,180890.0,"ribosomal protein S6, putative"
323,Tb11.0840,303650.0,339320.0,311580.0,372290.0,398160.0,356780.0,hypothetical protein
324,Tb927.8.2080,173860.0,193530.0,179890.0,222010.0,217930.0,204910.0,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
325,Tb927.8.6520,144560.0,167250.0,157090.0,122330.0,128080.0,114130.0,"hypothetical protein, conserved"
326,Tb927.11.16430,15189.0,19643.0,17869.0,9655.7,13217.0,12257.0,18 kDa ER-associated protein
327,Tb927.10.6120,78185.0,96714.0,80197.0,66858.0,68718.0,67290.0,"Peptidase M76 family, putative"
328,Tb927.10.10300,8492.7,7840.4,8122.4,5719.8,6636.3,6065.4,"hypothetical protein, conserved"
329,Tb927.2.6090,1106700.0,1268300.0,1118400.0,1290200.0,1364700.0,1206600.0,60S ribosomal protein L44
330,Tb927.10.11950,115040.0,126480.0,116380.0,131730.0,139820.0,131250.0,"hypothetical protein, conserved"
331,Tb927.6.2350,77663.0,91995.0,89102.0,68298.0,68143.0,64180.0,"50S ribosome-binding GTPase, putative"
332,Tb927.6.2070,25148.0,25325.0,25832.0,21173.0,20467.0,21273.0,Mitoribosomal SSU assembly factor 28
333,Tb927.2.3610,80667.0,83773.0,85198.0,59042.0,63693.0,59443.0,"Mitochondrial ATP synthase subunit, putative"
334,Tb927.10.5830,224780.0,257670.0,240810.0,218180.0,228860.0,210820.0,"hypothetical protein, conserved"
335,Tb927.11.10460,15201.0,18112.0,20270.0,20445.0,20347.0,21889.0,dna replication complex gins protein psf2
336,Tb927.11.11870,39926.0,45001.0,43137.0,24623.0,27493.0,25566.0,Mitoribosomal SSU assembly factor 23
337,Tb927.10.12710,2996800.0,3328300.0,2991700.0,3455100.0,3589900.0,3340100.0,"heat shock protein 110, putative"
338,Tb927.5.3700,60933.0,66288.0,62075.0,45266.0,48612.0,45258.0,"hypothetical protein, conserved"
339,Tb927.5.450,112110.0,132560.0,124970.0,84368.0,87467.0,81343.0,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"
340,Tb927.10.8030,439100.0,503770.0,447510.0,401010.0,425420.0,394620.0,Mitochondrial ATP synthase subunit 5
341,Tb927.9.3410,72839.0,76646.0,73937.0,56533.0,55890.0,50789.0,"hypothetical protein, conserved"
342,Tb927.11.16610,422820.0,487060.0,433000.0,505520.0,529690.0,482250.0,"zinc-finger of a C2HC-type, putative"
343,Tb927.7.3050,334580.0,389060.0,359610.0,298240.0,314180.0,286910.0,"Mitochondrial SSU ribosomal protein, putative"
344,Tb927.11.580,35291.0,42305.0,37213.0,38318.0,43136.0,41943.0,"lipid-like atypical dual specificity phosphatase, putative"
345,Tb927.11.2530,233580.0,300130.0,256560.0,185450.0,203640.0,177470.0,"Mitochondrial SSU ribosomal protein, putative"
346,Tb927.3.3410,551670.0,638170.0,585560.0,559360.0,601790.0,544550.0,"aspartyl aminopeptidase, putative"
347,Tb927.7.880,137370.0,156080.0,146600.0,161680.0,174490.0,153680.0,"RNA-binding protein, putative"
348,Tb927.11.7050,68758.0,77295.0,76745.0,106570.0,116130.0,103050.0,"PA domain containing protein, putative"
349,Tb11.02.5070b,107030.0,119880.0,107050.0,88049.0,90872.0,84483.0,"hypothetical protein, conserved"
350,Tb927.10.6130,32393.0,35561.0,36373.0,61949.0,61840.0,55108.0,"hypothetical protein, conserved"
351,Tb927.11.5060,178110.0,209830.0,190710.0,167610.0,178800.0,164870.0,Mitoribosomal SSU assembly factor 1
352,Tb927.8.6420,2058.8,2686.2,2116.2,1126.2,1992.8,1552.3,beta-ketoacyl-ACP reductase 2
353,Tb927.2.2540,45733.0,53318.0,52360.0,61174.0,60460.0,53599.0,"Ribosome biogenesis protein SLX9, putative"
354,Tb927.10.1590,440560.0,494810.0,431110.0,503250.0,509400.0,469760.0,"ribosomal protein L36, putative"
355,Tb927.7.3120,193130.0,216600.0,196650.0,257190.0,272330.0,245050.0,small nuclear ribonucleoprotein SmD1
356,Tb927.4.3480,101370.0,116480.0,108210.0,90054.0,91404.0,83789.0,hypothetical protein
357,Tb927.3.2670,311780.0,350980.0,323080.0,300810.0,320710.0,284480.0,"hypothetical protein, conserved"
358,Tb927.7.1000,262470.0,293170.0,272290.0,192680.0,198320.0,186470.0,ATP-dependent DNA helicase-like PIF8
359,Tb927.5.2000,92156.0,119730.0,100830.0,108400.0,110600.0,102950.0,hypothetical protein
360,Tb927.10.1770,29110.0,34745.0,32495.0,48480.0,51176.0,48992.0,hypothetical protein
361,Tb927.11.15850,106510.0,121550.0,116210.0,83433.0,90848.0,89681.0,kinteoplast poly(A) polymerase complex 1 subunit
362,Tb927.8.1170,195150.0,220340.0,202320.0,217710.0,232100.0,207670.0,eukaryotic translation initiation factor 3 subunit h
363,Tb927.4.4040,393950.0,458110.0,419150.0,467480.0,475910.0,441910.0,"hypothetical protein, conserved"
364,Tb927.10.8110,173850.0,195780.0,173760.0,131060.0,136680.0,129250.0,"Protein of unknown function (DUF2453), putative"
365,Tb927.10.1090,340570.0,382700.0,351340.0,395730.0,406110.0,372990.0,"40S ribosomal protein S23, putative"
366,Tb927.10.6780,445130.0,501510.0,466850.0,481050.0,491430.0,459740.0,"vacuolar protein sorting-associated protein 45, putative"
367,Tb927.8.2310,224190.0,251450.0,232830.0,250330.0,256410.0,244150.0,"(H+)-ATPase G subunit, putative"
368,Tb927.1.3030,201450.0,233520.0,219090.0,216990.0,230620.0,204610.0,KREL2
369,Tb927.11.8800,154270.0,173270.0,166920.0,107290.0,114070.0,97809.0,"hypothetical protein, conserved"
370,Tb927.11.8700,228900.0,237780.0,231720.0,196090.0,199170.0,177840.0,"hypothetical protein, conserved"
371,Tb927.8.4950,10590.0,10903.0,10342.0,9896.9,10692.0,10290.0,Kinesin Localized to the Ingressing Furrow
372,Tb927.8.2680,57434.0,59939.0,65826.0,29872.0,30289.0,29333.0,"hypothetical protein, conserved"
373,Tb927.7.4710,18714.0,23039.0,21645.0,19954.0,22553.0,20603.0,Mitochondrial ribosomal protein L46
374,Tb927.3.1760,90473.0,108820.0,95764.0,100860.0,106950.0,98592.0,"chaperone protein DnaJ, putative"
375,Tb927.8.3260,43249.0,47491.0,44581.0,43976.0,46566.0,42059.0,"YceI-like domain containing protein, putative"
376,Tb927.3.2030,176500.0,202820.0,178750.0,173350.0,180340.0,159440.0,"acylphosphatase, putative"
377,Tb927.4.1080,1359800.0,1529700.0,1412000.0,1552900.0,1630000.0,1520200.0,"V-type ATPase, A subunit, putative"
378,Tb927.4.2620,7456.9,10186.0,10018.0,15676.0,17245.0,15371.0,"hypothetical protein, conserved"
379,Tb927.11.3670,122180.0,123500.0,121150.0,94308.0,99693.0,94531.0,Mitoribosomal SSU assembly factor 16
380,Tb927.10.3250,46200.0,53357.0,46657.0,30937.0,34701.0,32639.0,"Mitochondrial SSU ribosomal protein, putative"
381,Tb927.3.2960,740190.0,855770.0,762520.0,748060.0,786040.0,711620.0,inosine-adenosine-guanosine-nucleosidehydrolase
382,Tb927.11.480,41577.0,47580.0,45877.0,40498.0,41415.0,37227.0,"small GTP-binding protein domain containing protein, putative"
383,Tb927.11.2560,35989.0,47965.0,42312.0,38056.0,40283.0,36747.0,"hypothetical protein, conserved"
384,Tb927.9.7190,114030.0,123730.0,119600.0,95035.0,96168.0,95724.0,"Trans-2-enoyl-ACP reductase 1, putative"
385,Tb927.10.3740,25079.0,28888.0,29522.0,25780.0,23400.0,24315.0,"hypothetical protein, conserved"
386,Tb927.5.3550,36135.0,40411.0,39113.0,33318.0,31620.0,32243.0,"hypothetical protein, conserved"
387,Tb927.11.8165,75927.0,82996.0,80619.0,91813.0,92928.0,88971.0,hypothetical protein
388,Tb927.1.4400,20233.0,21134.0,22003.0,27838.0,26995.0,26246.0,"hypothetical protein, conserved"
389,Tb927.11.1100,12592.0,12087.0,12047.0,10608.0,11287.0,11048.0,"cysteine peptidase, Clan CA, family C2, putative"
390,Tb927.3.2300,142620.0,152680.0,150440.0,116360.0,121970.0,112900.0,"DNL zinc finger, putative"
391,Tb927.3.1730,78679.0,94574.0,81508.0,70854.0,77907.0,70152.0,"hypothetical protein, conserved"
392,Tb927.5.680,24223.0,26435.0,23708.0,21773.0,23358.0,23599.0,"hypothetical protein, conserved"
393,Tb927.8.5380,199500.0,232380.0,212570.0,237340.0,261150.0,236710.0,"ubiquitin fold modifier protein, putative"
394,Tb927.10.7820,73241.0,79391.0,72765.0,77612.0,84618.0,74314.0,"hypothetical protein, conserved"
395,Tb927.9.8680,116230.0,125790.0,116880.0,111580.0,120680.0,114070.0,"cytochrome c oxidase assembly factor, putative"
396,Tb927.10.10280,582640.0,662690.0,639910.0,1021500.0,1048100.0,981560.0,Microtubule-associated repetitive protein 2
397,Tb927.10.3610,6013.5,7454.6,5829.3,4350.1,4475.3,4387.7,"hypothetical protein, conserved"
398,Tb927.7.2200,146200.0,156050.0,147210.0,176730.0,178160.0,175210.0,mitochondrial import inner membrane translocase subunit tim9
399,Tb927.7.2120,229590.0,254050.0,240670.0,305090.0,309330.0,288260.0,"hypothetical protein, conserved"
400,Tb927.11.11330,7027600.0,8129400.0,7388800.0,8102600.0,8563400.0,7893700.0,heat shock protein 70
401,Tb927.11.15020,205760.0,267990.0,219780.0,258240.0,275370.0,237540.0,iron superoxide dismutase
402,Tb927.1.1580,56461.0,65594.0,59905.0,61986.0,68396.0,60627.0,"electron transport protein SCO1/2, putative"
403,Tb927.9.12040,301580.0,348370.0,311240.0,286310.0,308530.0,283540.0,cap-specific 2-O-methyltransferase
404,Tb927.6.2300,14677.0,15364.0,15786.0,15333.0,16683.0,16357.0,"adenosine kinase, putative"
405,Tb927.10.11300,887050.0,996890.0,939110.0,1012300.0,1043800.0,956630.0,"paraflagellar rod component, putative"
406,Tb927.4.1860,703500.0,793340.0,714950.0,806060.0,853470.0,768480.0,"ribosomal protein S19, putative"
407,Tb927.11.8890,20133.0,24518.0,20936.0,22913.0,24146.0,23707.0,"DNA-dependent RNA polymerases, putative"
408,Tb927.6.1810,60618.0,73073.0,71460.0,57204.0,56744.0,53778.0,"Alpha/beta hydrolase family, putative"
409,Tb927.7.3510,109140.0,121190.0,111950.0,81177.0,89521.0,80949.0,Mitoribosomal LSU assembly factor 21
410,Tb927.7.7440,145120.0,157220.0,147630.0,110220.0,120130.0,108250.0,"hypothetical protein, conserved"
411,Tb927.8.1740,350610.0,411080.0,386760.0,475770.0,500450.0,459600.0,Mitochondrial import inner membrane translocase subunit TIM62
412,Tb927.9.8710,33282.0,36850.0,30670.0,30218.0,29133.0,27149.0,Cardiolipin-dependent protein 19kDa
413,Tb927.10.2350,87223.0,98322.0,95025.0,143810.0,145160.0,140370.0,"pyruvate dehydrogenase complex E3 binding protein, putative"
414,Tb927.10.2900,510760.0,586360.0,523650.0,605220.0,627360.0,567980.0,"importin beta-1 subunit, putative"
