Gene_acc,Gene_id,Signed_Rank_WT_vs_Plus,FDR_WT_vs_Plus,Signed_Rank_Plus_vs_Minus,FDR_Plus_vs_Minus,Desc
223,Tb927.6.590,0.2772964892785792,0.01037,0.666718295586358,0.01237,"hypothetical protein, conserved"
224,Tb927.8.6760,-0.07590881413613144,0.68909,-0.17065849392106855,0.01237,"translationally-controlled tumor protein homolog, putative"
225,Tb927.11.7920,-0.1449774835511725,0.7891100000000001,0.657184933797015,0.01237,SUMO-interacting motif-containing protein
226,Tb927.10.5090,0.4983512326548434,0.00164,-0.16352258660342736,0.01238,Enriched in surface-labeled proteome protein 18
227,Tb927.10.5860,-0.20121661788569165,0.52513,-0.15639686652419613,0.01238,"hypothetical protein, conserved"
228,Tb927.3.960,0.0813896193563578,0.9344,0.6837696728054953,0.01238,"protein transport protein Sec61 gamma subunit, putative"
229,Tb927.5.920,-0.3983445022571777,0.08017,0.6623459978173725,0.01248,"rhodanese-like domain containing protein, putative"
230,Tb927.11.14980,-0.2157360142132376,0.7873399999999999,0.666768463047441,0.01251,mitochondrial ribosomal protein L38
231,Tb927.11.10040,-0.3530044077445704,0.12999000000000002,0.6505298468522814,0.01251,"hypothetical protein, conserved"
232,Tb927.5.4390,-0.5065603189420289,0.027339999999999996,-0.1507315248501953,0.01251,"hypothetical protein, conserved"
233,Tb927.6.2010,-0.17477303932462707,0.63375,0.6506060239852223,0.01251,"acyl-CoA synthetase, putative"
234,Tb927.11.16150,-0.07246479200943137,0.67945,-0.16265509146906892,0.01272,"tubulin binding cofactor A, putative"
235,Tb927.11.13560,-0.06252754108175765,0.6464300000000001,0.641747200466455,0.013219999999999999,"SET domain containing protein, putative"
236,Tb927.10.4080,-0.5161593503999312,0.02338,0.6346939626893038,0.013380000000000001,"hypothetical protein, conserved"
237,Tb927.2.4400,-0.16393010287647655,0.67916,0.6357927097800607,0.013380000000000001,"SSU ribosomal protein, mitochondrial, putative"
238,Tb927.10.1040,0.0940357972973763,0.1094,-0.19387870217279007,0.013380000000000001,"serine peptidase, Clan SC, Family S10"
239,Tb927.6.2600,-0.11224940276557167,0.86615,-0.14745252949337004,0.013580000000000002,"Protein of unknown function (DUF1077), putative"
240,Tb927.4.2760,-0.3381617253574014,0.14954,-0.1461502161592088,0.013580000000000002,"Protein of unknown function (DUF3808), putative"
241,Tb927.5.1510,-0.030178804902241018,0.50731,0.6504752171177455,0.013580000000000002,"Mitochondrial SSU ribosomal protein, putative"
242,Tb927.11.670,0.08258221824371281,0.10335,-0.14588789242461161,0.013619999999999998,epsinR
243,Tb927.10.15830,-0.3943625663873854,0.08127000000000001,0.6284020643344712,0.01365,SUMO-interacting motif-containing protein
244,Tb927.10.10960,0.032757419700986265,0.22896999999999998,-0.14461342091615217,0.01376,"heat shock protein, putative"
245,Tb927.10.6440,0.2228495058460483,0.016309999999999998,-0.1441269710923647,0.01376,phosphomannomutase
246,Tb927.2.2210,-0.28433064854686846,0.25768,0.6249012460912999,0.01385,"hypothetical protein, conserved"
247,Tb927.8.4190,-0.183649688485132,0.60677,-0.148606711922042,0.013869999999999999,"hypothetical protein, conserved"
248,Tb927.4.2540,0.10585722541077312,0.08374,-0.14413508775872927,0.013869999999999999,"Neural precursor cell-expressed, developmently downregulated 8"
249,Tb927.2.3420,-0.05357317957610059,0.57828,-0.15850419874591112,0.013869999999999999,"hypothetical protein, conserved"
250,Tb927.10.3580,-0.23063211794569902,0.4477,0.6176597989946911,0.013869999999999999,"Mitochondrial SSU ribosomal protein, putative"
251,Tb927.3.5270,-1.147704168263728,0.0,0.620296058573938,0.01405,"DNA-directed RNA polymerases II subunit, putative"
252,Tb927.2.4380,-0.07480541376631526,0.6854,0.6176129010597552,0.01405,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
253,Tb927.1.3820,-0.3039237751544426,0.36694,-0.23470788710952276,0.01406,"ATP synthase subunit, putative"
254,Tb927.7.6800,-0.1959762067079568,0.59607,0.617867704820014,0.01431,"LSU ribosomal protein, mitochondrial, putative"
255,Tb927.7.1630,-0.11862381225392694,0.86615,-0.1423458782065899,0.01431,"hypothetical protein, conserved"
256,Tb927.10.12050,-0.21799144532747958,0.45888999999999996,0.6015902807845962,0.01431,"LSU ribosomal protein, mitochondrial, putative"
257,Tb927.10.15650,0.04892282175071224,0.23290999999999998,0.6145321934268904,0.01431,Mitoribosomal SSU assembly factor 11
258,Tb927.8.2720,0.10500773598687595,0.07562999999999999,-0.1414090945369889,0.01431,"Putative serine esterase (DUF676), putative"
259,Tb927.8.870,-0.11868268382246487,0.85626,-0.14149067103028687,0.01431,"CAMK/CAMKL family protein kinase, putative"
260,Tb927.8.4280,-0.04439163664681982,0.53805,-0.14871422065454243,0.01433,"nuclear transport factor 2, putative"
261,Tb927.5.4040,-0.1495850260320357,0.7315699999999999,0.5994794396235467,0.01439,"Mitochondrial SSU ribosomal protein, putative"
262,Tb927.3.4130,0.0838720256240444,0.25768,0.6772222665995904,0.01445,"hypothetical protein, conserved"
263,Tb927.8.3080,-0.25589524451921714,0.33002,-0.1431476740757997,0.014469999999999998,"hypothetical protein, conserved"
264,Tb927.11.3680,-0.2404241950149118,0.36564,-0.1422226528711331,0.0146,"calmodulin, putative"
265,Tb927.11.1370,0.14207625353975906,0.048589999999999994,-0.14234441128331565,0.01492,Dithiol glutaredoxin 1
266,Tb927.5.3840,-0.04499313268046263,0.54697,0.5812370920377148,0.01551,"hypothetical protein, conserved"
267,Tb927.11.9450,-0.24131806364073838,0.38919000000000004,0.5808186867734995,0.01571,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
268,Tb927.11.170,0.11986565811785545,0.07057000000000001,0.5812181332270676,0.01576,Mitoribosomal SSU assembly factor 15
269,Tb927.7.5740,0.07047310650301682,0.15927,0.585115184174241,0.01576,Mitoribosomal LSU assembly factor 22
270,Tb927.9.8450,0.12358408494274625,0.06071,-0.14225961222352157,0.01576,UMP/CMP kinase
271,Tb927.10.7610,-0.22498026335329915,0.42205,0.5795984810011698,0.01576,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
272,Tb927.9.3170,-0.9013832442164188,0.00159,0.5779865367631385,0.01593,cytochrome oxidase subunit V
273,Tb927.9.8370,-0.3158350803999498,0.19704000000000002,-0.2700783031117797,0.01609,"hypothetical protein, conserved"
274,Tb927.7.2360,-0.09266854443122477,0.78499,-0.13905160260072774,0.01618,"N-acetyltransferase, putative"
275,Tb927.6.3860,0.08851650985106495,0.10527,-0.17283755545115154,0.01634,"leucyl/phenylalanyl-tRNA protein transferase, putative"
276,Tb927.5.2070,-0.5473977556637237,0.018,0.5690762918810824,0.01646,Mitoribosomal LSU assembly factor 8
277,Tb927.9.9420,-0.12516455820945543,0.87439,0.5753782680243699,0.01646,"hypothetical protein, conserved"
278,Tb927.5.1390,-0.5880905727756511,0.012629999999999999,-0.13747317851572208,0.01656,64 kDa invariant surface glycoprotein
279,Tb927.10.5050,-0.7951393642873603,0.0022199999999999998,0.561777069092809,0.01656,mitochondrial ATP synthase epsilon chain
280,Tb927.9.11880,-0.2891433039622203,0.24806,0.5680438122452175,0.01665,"Mitochondrial SSU ribosomal protein, putative"
281,Tb927.11.1010,-0.5319711229874974,0.02033,0.5655137361616276,0.016669999999999997,"chaperone protein DnaJ, putative"
282,Tb927.7.4500,-0.2408881514189328,0.35959,-0.13735762750256492,0.016669999999999997,"PX domain containing protein, putative"
283,Tb927.4.3320,0.22554818903508445,0.01577,-0.1437729770194405,0.016669999999999997,"uracil phosphoribosyltransferase, putative"
284,Tb927.2.1330,0.00033784791229589823,0.34165999999999996,-0.13510303867354806,0.01719,"retrotransposon hot spot protein 6 (RHS6), degenerate"
285,Tb927.10.9260,0.019044184342568344,0.26621999999999996,-0.13494883597479332,0.017480000000000002,"hypothetical protein, conserved"
286,Tb927.6.560,-0.1364730419695131,0.79915,-0.1334945125899461,0.017480000000000002,cysteine peptidase C (CPC)
287,Tb927.11.11725,0.0037702321334205377,0.31909,-0.13730602164882122,0.0176,ribosomal protein S14p/S29e
288,Tb927.3.4550,-0.16689597824723254,0.7853100000000001,0.6290970549311912,0.01765,kinetoplast ribosomal PPR-repeat containing protein 6
289,Tb927.5.2420,-0.27728792879157016,0.26988,0.5505934818048719,0.01831,"NOL1/NOP2/sun family, putative"
290,Tb927.1.2750,-0.12213638545152918,0.8566799999999999,-0.1373908142158197,0.01838,"hypothetical protein, conserved"
291,Tb927.11.530,0.18014703805494583,0.0307,-0.13754591294445806,0.01842,"RNA-binding protein, putative"
292,Tb927.7.1370,-0.15068170747894394,0.7315699999999999,0.5544778275506728,0.01857,"spliced leader RNA PSE-promoter transcription factor, putative"
293,Tb927.1.3200,-0.3181651443427783,0.21775999999999998,-0.15810687517884311,0.01864,"Suppressor of G2 allele of SKP1, putative"
294,Tb927.6.1410,0.025493131421185037,0.25039,0.5399552974821431,0.01864,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
295,Tb927.11.4490,-0.16300199216399336,0.68024,0.5553549853956837,0.01892,"long-chain-fatty-acid-CoA ligase, putative"
296,Tb927.7.1890,-0.19883868451190678,0.54625,-0.13265950874620583,0.01892,"hypothetical protein, conserved"
297,Tb927.6.3600,-0.14803207640892027,0.74921,0.5382667981669627,0.01892,Mitoribosomal LSU assembly factor 24
298,Tb927.11.6600,-0.009687515782480586,0.41298999999999997,-0.14203545372790083,0.01892,"conserved protein, unknown function"
299,Tb927.10.10160,-0.5065776787203136,0.02982,0.550822732813717,0.01892,Kinetoplast polyadenylation factor 4
300,Tb927.11.11385,-0.22839441044250647,0.43117,-0.13398230507301823,0.01892,"Ubiquitin-like autophagy protein Apg12, putative"
301,Tb927.5.410,0.031742125651748436,0.23290999999999998,-0.13515924703677892,0.01892,"invariant surface glycoprotein, putative"
302,Tb927.5.4290,-0.13818228072654337,0.78198,0.53622292029121,0.018940000000000002,"hypothetical protein, conserved"
303,Tb927.4.2790,-0.13094707883587678,0.8462299999999999,0.531766948694956,0.01901,kinetoplast ribosomal PPR-repeat containing protein 12
304,Tb927.9.12750,-0.18173190469430875,0.6343,0.5415398832527603,0.01901,"hypothetical protein, conserved"
305,Tb927.11.11435,0.009719081764620127,0.29856,-0.14307791553733612,0.01901,"dynein light chain type 1, putative"
306,Tb927.8.3600,0.1294786951877396,0.05442,-0.23068692637371854,0.020130000000000002,"hypothetical protein, conserved"
307,Tb927.11.6980,-0.10036783276728907,0.8023899999999999,0.5195811090162289,0.02029,"Phosphoenolpyruvate carboxykinase, related"
308,Tb927.8.8180,-0.3320647162992828,0.15666,0.5195030038491824,0.02029,RNA editing mediator complex protein 4
309,Tb927.10.4980,-0.03253599412326892,0.47381,-0.13880973132401436,0.02029,"ubiquitin-like protein DSK2, putative"
310,Tb927.7.3140,-1.4096123165481294,0.0,0.5265903013104645,0.02029,"hypothetical protein, conserved"
311,Tb927.8.4250,-0.1433538783864048,0.75865,0.5183970595381734,0.02029,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
312,Tb927.11.10850,-0.21825173015239455,0.52715,0.5391244131247926,0.02029,"hypothetical protein, conserved"
313,Tb927.10.11820,-0.18412555370297803,0.6554300000000001,0.5312755825688418,0.02045,kinetoplast ribosomal PPR-repeat containing protein 17
314,Tb927.5.340,0.5167585709451777,0.030019999999999998,-0.22271064434308555,0.02076,"expression site-associated gene 5 (ESAG5) protein, putative"
315,Tb927.7.4200,-0.2047953891532101,0.51165,0.5215853693571203,0.02076,"hypothetical protein, conserved"
316,Tb927.2.1860,-0.042831735439703575,0.5270100000000001,0.513942332540892,0.02076,RNA editing mediator complex protein 2
317,Tb927.3.3100,0.043786629735473766,0.18734,-0.12806797264479297,0.02119,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4, putative"
318,Tb927.9.9840,-1.0882077143626039,0.0005,0.5166912614670943,0.02119,"lipoic acid containing carrier protein, putative"
319,Tb927.1.1500,0.12736382647313474,0.056839999999999995,-0.12541378186047936,0.02131,"conserved protein, unknown function"
320,Tb927.9.4960,-0.06637794741177748,0.67273,-0.1404777066042452,0.02131,"hypothetical protein, conserved"
321,Tb927.9.2390,0.20030027219989743,0.021230000000000002,-0.1399787631109776,0.02131,"hypothetical protein, conserved"
322,Tb927.9.5150,-0.3974332865089647,0.08002000000000001,-0.12485075573710727,0.02136,"ribosomal protein S6, putative"
323,Tb11.0840,-0.11348662615671418,0.8536799999999999,-0.1264026127717523,0.02136,hypothetical protein
324,Tb927.8.2080,-0.746309309216467,0.00268,0.5096248333088721,0.02188,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
325,Tb927.8.6520,-0.1416651335179025,0.7809699999999999,0.5048682862673363,0.02188,"hypothetical protein, conserved"
326,Tb927.11.16430,0.06790307504076872,0.15925999999999998,0.5172360058685521,0.02188,18 kDa ER-associated protein
327,Tb927.10.6120,-0.1756295322783091,0.62957,0.5061427173072853,0.02201,"Peptidase M76 family, putative"
328,Tb927.10.10300,-0.0898168090842896,0.7991199999999999,0.49858523043692743,0.02207,"hypothetical protein, conserved"
329,Tb927.2.6090,-0.018465304222236016,0.41616000000000003,-0.12606422402903297,0.02224,60S ribosomal protein L44
330,Tb927.10.11950,-0.046017820617129106,0.55581,-0.12448931897327113,0.02248,"hypothetical protein, conserved"
331,Tb927.6.2350,-0.1310978681014048,0.8125399999999999,0.4982398580311445,0.02259,"50S ribosome-binding GTPase, putative"
332,Tb927.6.2070,-0.2197240748692364,0.46129,0.49814351122883677,0.02259,Mitoribosomal SSU assembly factor 28
333,Tb927.2.3610,-0.04964009250391333,0.59035,0.504128902715504,0.02259,"Mitochondrial ATP synthase subunit, putative"
334,Tb927.10.5830,-0.3628559597068346,0.12055,0.49958973020535696,0.022959999999999998,"hypothetical protein, conserved"
335,Tb927.11.10460,-0.056160959077725475,0.6512,-0.17009188046457693,0.022959999999999998,dna replication complex gins protein psf2
336,Tb927.11.11870,0.19206582966808683,0.02982,0.5291468978407566,0.022959999999999998,Mitoribosomal SSU assembly factor 23
337,Tb927.10.12710,-0.034018632619301055,0.48181,-0.12259004660275619,0.022959999999999998,"heat shock protein 110, putative"
338,Tb927.5.3700,-0.048766311591025076,0.54966,0.49291448688031747,0.022959999999999998,"hypothetical protein, conserved"
339,Tb927.5.450,0.05752991943077902,0.16933,0.4884389180313823,0.023030000000000002,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"
340,Tb927.10.8030,-0.29620354940102367,0.22528,0.4835605067498367,0.02308,Mitochondrial ATP synthase subunit 5
341,Tb927.9.3410,-0.03898689946103644,0.51645,0.49201101817766657,0.02371,"hypothetical protein, conserved"
342,Tb927.11.16610,-0.0555861236377451,0.59878,-0.12074197310163079,0.023969999999999998,"zinc-finger of a C2HC-type, putative"
343,Tb927.7.3050,-0.20989351929434047,0.48208999999999996,0.4783372556249188,0.023969999999999998,"Mitochondrial SSU ribosomal protein, putative"
344,Tb927.11.580,0.034899973061554436,0.22609,-0.13897155264907946,0.02446,"lipid-like atypical dual specificity phosphatase, putative"
345,Tb927.11.2530,-0.016373397602650813,0.55008,0.4964902907994677,0.02477,"Mitochondrial SSU ribosomal protein, putative"
346,Tb927.3.3410,0.17771958151285258,0.029889999999999996,-0.11993940565606273,0.02477,"aspartyl aminopeptidase, putative"
347,Tb927.7.880,-0.024993753802647622,0.43681000000000003,-0.12967882942018588,0.02477,"RNA-binding protein, putative"
348,Tb927.11.7050,-1.0217031894257964,0.0005,0.4736742926683544,0.024990000000000002,"PA domain containing protein, putative"
349,Tb11.02.5070b,-0.13094586140302836,0.80753,0.47334392166974987,0.02511,"hypothetical protein, conserved"
350,Tb927.10.6130,-0.6347031135743707,0.009290000000000001,-0.1433135028093235,0.02538,"hypothetical protein, conserved"
351,Tb927.11.5060,-0.29236191326219435,0.23290999999999998,0.4709393098434903,0.02538,Mitoribosomal SSU assembly factor 1
352,Tb927.8.6420,-0.014331975872603136,0.5008699999999999,0.5689687958761338,0.02541,beta-ketoacyl-ACP reductase 2
353,Tb927.2.2540,-0.6855702431154485,0.00513,0.474765774099519,0.025480000000000003,"Ribosome biogenesis protein SLX9, putative"
354,Tb927.10.1590,0.0016268099365064905,0.33726999999999996,-0.11910698401786463,0.025480000000000003,"ribosomal protein L36, putative"
355,Tb927.7.3120,-0.23420589829095823,0.39129,-0.1189675564608017,0.025509999999999998,small nuclear ribonucleoprotein SmD1
356,Tb927.4.3480,0.42168383158039086,0.00268,-0.12388279890584626,0.02563,hypothetical protein
357,Tb927.3.2670,-0.3497096563950859,0.14062,0.4715521250013394,0.02563,"hypothetical protein, conserved"
358,Tb927.7.1000,0.0582636106947963,0.15457,0.46149918551677943,0.026019999999999998,ATP-dependent DNA helicase-like PIF8
359,Tb927.5.2000,0.07945083222572764,0.17442,-0.12143444608523948,0.0265,hypothetical protein
360,Tb927.10.1770,-1.090083461482695,0.00026000000000000003,0.46453998063089685,0.0265,hypothetical protein
361,Tb927.11.15850,-0.08000158254865535,0.7046100000000001,0.463211797192384,0.0265,kinteoplast poly(A) polymerase complex 1 subunit
362,Tb927.8.1170,-0.5415590314468212,0.01932,0.4517752448829687,0.027160000000000004,eukaryotic translation initiation factor 3 subunit h
363,Tb927.4.4040,-0.007064445664174105,0.36694,-0.11693161505713037,0.02802,"hypothetical protein, conserved"
364,Tb927.10.8110,-0.003526822398385207,0.34025,0.45641217131703216,0.02816,"Protein of unknown function (DUF2453), putative"
365,Tb927.10.1090,-0.011233395658898662,0.38133,-0.11740544717424699,0.02816,"40S ribosomal protein S23, putative"
366,Tb927.10.6780,0.10010152267791951,0.08166,-0.11909296476039472,0.028419999999999997,"vacuolar protein sorting-associated protein 45, putative"
367,Tb927.8.2310,0.0305820653340604,0.22896999999999998,-0.11447688022972448,0.02851,"(H+)-ATPase G subunit, putative"
368,Tb927.1.3030,-0.4412504110581129,0.05362000000000001,0.4453147167672604,0.028589999999999997,KREL2
369,Tb927.11.8800,0.18284986291389915,0.028460000000000003,0.448683420659142,0.02862,"hypothetical protein, conserved"
370,Tb927.11.8700,-0.15888407865214768,0.70603,0.4441507413657821,0.028839999999999998,"hypothetical protein, conserved"
371,Tb927.8.4950,0.16490572291972602,0.054720000000000005,-0.12091331904973142,0.02887,Kinesin Localized to the Ingressing Furrow
372,Tb927.8.2680,0.5862821692697805,0.0005,0.4472665919091576,0.0293,"hypothetical protein, conserved"
373,Tb927.7.4710,-0.43921137057588183,0.054360000000000006,0.44578007594730346,0.0293,Mitochondrial ribosomal protein L46
