Gene_acc,Gene_id,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
227,Tb927.10.5860,93419.0,91967.0,96893.0,101990.0,111390.0,101220.0,"hypothetical protein, conserved"
228,Tb927.3.960,9107.8,11074.0,10902.0,6172.3,6067.2,7111.3,"protein transport protein Sec61 gamma subunit, putative"
229,Tb927.5.920,80040.0,83103.0,80744.0,49920.0,51951.0,52229.0,"rhodanese-like domain containing protein, putative"
230,Tb927.11.14980,12068.0,11643.0,14419.0,8287.4,7536.6,8194.7,mitochondrial ribosomal protein L38
231,Tb927.11.10040,36895.0,38349.0,36616.0,23539.0,24703.0,23018.0,"hypothetical protein, conserved"
232,Tb927.5.4390,223550.0,208160.0,214150.0,237290.0,247890.0,231810.0,"hypothetical protein, conserved"
233,Tb927.6.2010,269450.0,273230.0,259910.0,169680.0,178310.0,163270.0,"acyl-CoA synthetase, putative"
234,Tb927.11.16150,145940.0,142010.0,136030.0,153480.0,164460.0,156640.0,"tubulin binding cofactor A, putative"
235,Tb927.11.13560,22601.0,24502.0,26338.0,14817.0,16254.0,16000.0,"SET domain containing protein, putative"
236,Tb927.10.4080,144750.0,142830.0,145340.0,91887.0,96432.0,90515.0,"hypothetical protein, conserved"
237,Tb927.2.4400,157350.0,163970.0,161690.0,105970.0,108510.0,96379.0,"SSU ribosomal protein, mitochondrial, putative"
238,Tb927.10.1040,78301.0,67104.0,63988.0,79906.0,84068.0,75537.0,"serine peptidase, Clan SC, Family S10"
239,Tb927.6.2600,112630.0,109540.0,101400.0,120420.0,128890.0,109080.0,"Protein of unknown function (DUF1077), putative"
240,Tb927.4.2760,892730.0,889710.0,896700.0,991720.0,1021700.0,951350.0,"Protein of unknown function (DUF3808), putative"
241,Tb927.5.1510,16783.0,15403.0,14285.0,9823.9,10077.0,9704.4,"Mitochondrial SSU ribosomal protein, putative"
242,Tb927.11.670,248460.0,242140.0,243720.0,274010.0,276430.0,262020.0,epsinR
243,Tb927.10.15830,147240.0,155670.0,155500.0,100860.0,102390.0,93292.0,SUMO-interacting motif-containing protein
244,Tb927.10.10960,9472300.0,9202600.0,9293200.0,10253000.0,10820000.0,9843900.0,"heat shock protein, putative"
245,Tb927.10.6440,352070.0,350300.0,348060.0,383130.0,404850.0,372810.0,phosphomannomutase
246,Tb927.2.2210,169280.0,179780.0,178340.0,110820.0,117240.0,113940.0,"hypothetical protein, conserved"
247,Tb927.8.4190,167070.0,154990.0,158500.0,175980.0,182360.0,174360.0,"hypothetical protein, conserved"
248,Tb927.4.2540,134090.0,129560.0,130000.0,146560.0,149710.0,138740.0,"Neural precursor cell-expressed, developmently downregulated 8"
249,Tb927.2.3420,21620.0,22870.0,21979.0,24488.0,24956.0,24744.0,"hypothetical protein, conserved"
250,Tb927.10.3580,91890.0,96127.0,97670.0,58261.0,64992.0,62937.0,"Mitochondrial SSU ribosomal protein, putative"
251,Tb927.3.5270,12037.0,13207.0,14111.0,8287.5,9294.9,8019.5,"DNA-directed RNA polymerases II subunit, putative"
252,Tb927.2.4380,106840.0,103480.0,110540.0,65782.0,72857.0,70481.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
253,Tb927.1.3820,23613.0,25135.0,21706.0,28349.0,26569.0,27983.0,"ATP synthase subunit, putative"
254,Tb927.7.6800,89730.0,99011.0,99352.0,63572.0,68726.0,55433.0,"LSU ribosomal protein, mitochondrial, putative"
255,Tb927.7.1630,133430.0,132380.0,132750.0,147430.0,150640.0,141820.0,"hypothetical protein, conserved"
256,Tb927.10.12050,86057.0,84715.0,89278.0,55791.0,60163.0,55426.0,"LSU ribosomal protein, mitochondrial, putative"
257,Tb927.10.15650,30759.0,27706.0,28830.0,18206.0,19194.0,19616.0,Mitoribosomal SSU assembly factor 11
258,Tb927.8.2720,205820.0,197780.0,199710.0,220410.0,226970.0,218060.0,"Putative serine esterase (DUF676), putative"
259,Tb927.8.870,94684.0,92348.0,91460.0,103870.0,105680.0,97639.0,"CAMK/CAMKL family protein kinase, putative"
260,Tb927.8.4280,244080.0,247870.0,234420.0,276790.0,275630.0,252820.0,"nuclear transport factor 2, putative"
261,Tb927.5.4040,168950.0,166500.0,167950.0,107180.0,118960.0,106100.0,"Mitochondrial SSU ribosomal protein, putative"
262,Tb927.3.4130,2963.7,2593.9,2556.5,1598.9,1552.5,1922.9,"hypothetical protein, conserved"
263,Tb927.8.3080,32096.0,30908.0,32546.0,35215.0,36854.0,33448.0,"hypothetical protein, conserved"
264,Tb927.11.3680,85348.0,88746.0,89776.0,95949.0,102640.0,92619.0,"calmodulin, putative"
265,Tb927.11.1370,340760.0,348230.0,334760.0,380390.0,392160.0,357360.0,Dithiol glutaredoxin 1
266,Tb927.5.3840,12637.0,12447.0,12857.0,8655.1,8736.3,7968.0,"hypothetical protein, conserved"
267,Tb927.11.9450,177910.0,172990.0,165370.0,115530.0,118830.0,110810.0,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
268,Tb927.11.170,99402.0,97482.0,93061.0,63684.0,68511.0,61604.0,Mitoribosomal SSU assembly factor 15
269,Tb927.7.5740,34619.0,31501.0,33099.0,22295.0,24132.0,19712.0,Mitoribosomal LSU assembly factor 22
270,Tb927.9.8450,614820.0,613320.0,593010.0,678140.0,686680.0,645060.0,UMP/CMP kinase
271,Tb927.10.7610,539590.0,550630.0,544690.0,361600.0,384200.0,348200.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
272,Tb927.9.3170,76642.0,73634.0,73467.0,51450.0,52382.0,46053.0,cytochrome oxidase subunit V
273,Tb927.9.8370,82481.0,79192.0,78091.0,82072.0,120890.0,86163.0,"hypothetical protein, conserved"
274,Tb927.7.2360,133670.0,133960.0,133730.0,142390.0,156890.0,142690.0,"N-acetyltransferase, putative"
275,Tb927.6.3860,65924.0,64138.0,64134.0,68515.0,82676.0,67721.0,"leucyl/phenylalanyl-tRNA protein transferase, putative"
276,Tb927.5.2070,94352.0,97579.0,94007.0,60657.0,68668.0,63411.0,Mitoribosomal LSU assembly factor 8
277,Tb927.9.9420,77822.0,81999.0,82175.0,54364.0,53065.0,54977.0,"hypothetical protein, conserved"
278,Tb927.5.1390,263830.0,258580.0,255570.0,290430.0,291800.0,273530.0,64 kDa invariant surface glycoprotein
279,Tb927.10.5050,83036.0,81336.0,83919.0,55901.0,61425.0,50883.0,mitochondrial ATP synthase epsilon chain
280,Tb927.9.11880,188330.0,187460.0,175660.0,124610.0,127890.0,119470.0,"Mitochondrial SSU ribosomal protein, putative"
281,Tb927.11.1010,314270.0,297570.0,301060.0,204740.0,216530.0,195590.0,"chaperone protein DnaJ, putative"
282,Tb927.7.4500,1369900.0,1355100.0,1320500.0,1498000.0,1524300.0,1427300.0,"PX domain containing protein, putative"
283,Tb927.4.3320,199920.0,196980.0,196760.0,209080.0,233300.0,213490.0,"uracil phosphoribosyltransferase, putative"
284,Tb927.2.1330,170690.0,170070.0,171610.0,183530.0,191930.0,187210.0,"retrotransposon hot spot protein 6 (RHS6), degenerate"
285,Tb927.10.9260,119710.0,121490.0,120030.0,131430.0,136550.0,128670.0,"hypothetical protein, conserved"
286,Tb927.6.560,116380.0,116910.0,116590.0,125660.0,134190.0,123950.0,cysteine peptidase C (CPC)
287,Tb927.11.11725,362560.0,362090.0,364490.0,409690.0,407910.0,380290.0,ribosomal protein S14p/S29e
288,Tb927.3.4550,134300.0,142190.0,132690.0,92530.0,71478.0,100560.0,kinetoplast ribosomal PPR-repeat containing protein 6
289,Tb927.5.2420,160890.0,160360.0,158450.0,112430.0,110680.0,104400.0,"NOL1/NOP2/sun family, putative"
290,Tb927.1.2750,407240.0,409190.0,393810.0,449960.0,453860.0,427340.0,"hypothetical protein, conserved"
291,Tb927.11.530,142960.0,143010.0,147190.0,156790.0,169260.0,150440.0,"RNA-binding protein, putative"
292,Tb927.7.1370,112540.0,117870.0,120020.0,80397.0,80996.0,77216.0,"spliced leader RNA PSE-promoter transcription factor, putative"
293,Tb927.1.3200,612960.0,569520.0,601810.0,639950.0,722490.0,628510.0,"Suppressor of G2 allele of SKP1, putative"
294,Tb927.6.1410,141000.0,133040.0,142170.0,94574.0,99619.0,92073.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
295,Tb927.11.4490,216190.0,216650.0,219940.0,145640.0,141900.0,156670.0,"long-chain-fatty-acid-CoA ligase, putative"
296,Tb927.7.1890,138380.0,139010.0,135120.0,150150.0,156380.0,145710.0,"hypothetical protein, conserved"
297,Tb927.6.3600,69272.0,62859.0,65276.0,45138.0,46634.0,44162.0,Mitoribosomal LSU assembly factor 24
298,Tb927.11.6600,64212.0,65052.0,62596.0,73445.0,71416.0,66849.0,"conserved protein, unknown function"
299,Tb927.10.10160,90941.0,94728.0,92748.0,64018.0,61489.0,64549.0,Kinetoplast polyadenylation factor 4
300,Tb927.11.11385,22663.0,21935.0,20477.0,23951.0,25222.0,22235.0,"Ubiquitin-like autophagy protein Apg12, putative"
301,Tb927.5.410,117260.0,116200.0,115370.0,130530.0,134340.0,118220.0,"invariant surface glycoprotein, putative"
302,Tb927.5.4290,100270.0,98628.0,101080.0,69186.0,72386.0,65285.0,"hypothetical protein, conserved"
303,Tb927.4.2790,141750.0,146290.0,139190.0,95267.0,102670.0,97581.0,kinetoplast ribosomal PPR-repeat containing protein 12
304,Tb927.9.12750,189640.0,197900.0,189110.0,135030.0,133530.0,127620.0,"hypothetical protein, conserved"
305,Tb927.11.11435,123420.0,127220.0,119210.0,136230.0,138870.0,133310.0,"dynein light chain type 1, putative"
306,Tb927.8.3600,23844.0,22150.0,22463.0,24275.0,32711.0,23341.0,"hypothetical protein, conserved"
307,Tb927.11.6980,453530.0,436470.0,441600.0,301150.0,335190.0,292550.0,"Phosphoenolpyruvate carboxykinase, related"
308,Tb927.8.8180,414120.0,418350.0,410470.0,287620.0,306440.0,273030.0,RNA editing mediator complex protein 4
309,Tb927.10.4980,80480.0,79267.0,75905.0,84037.0,90402.0,85013.0,"ubiquitin-like protein DSK2, putative"
310,Tb927.7.3140,38003.0,38500.0,38161.0,26342.0,27421.0,25836.0,"hypothetical protein, conserved"
311,Tb927.8.4250,90372.0,87636.0,87575.0,62612.0,64767.0,58037.0,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
312,Tb927.11.10850,65440.0,69104.0,63364.0,45207.0,45260.0,45731.0,"hypothetical protein, conserved"
313,Tb927.10.11820,12026.0,12756.0,13593.0,8876.2,9036.9,8640.2,kinetoplast ribosomal PPR-repeat containing protein 17
314,Tb927.5.340,4323.4,3053.6,3243.4,4260.7,3879.2,4253.3,"expression site-associated gene 5 (ESAG5) protein, putative"
315,Tb927.7.4200,66409.0,70242.0,69767.0,46428.0,49889.0,47475.0,"hypothetical protein, conserved"
316,Tb927.2.1860,332820.0,323530.0,326820.0,225970.0,237620.0,224930.0,RNA editing mediator complex protein 2
317,Tb927.3.3100,443020.0,440690.0,426330.0,470300.0,512050.0,449300.0,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4, putative"
318,Tb927.9.9840,513170.0,490920.0,477970.0,332220.0,358570.0,345130.0,"lipoic acid containing carrier protein, putative"
319,Tb927.1.1500,349020.0,342980.0,344990.0,378130.0,390550.0,362490.0,"conserved protein, unknown function"
320,Tb927.9.4960,172540.0,165270.0,169670.0,179400.0,200310.0,179670.0,"hypothetical protein, conserved"
321,Tb927.9.2390,60848.0,58847.0,61522.0,65371.0,71844.0,62466.0,"hypothetical protein, conserved"
322,Tb927.9.5150,170650.0,167230.0,173100.0,183550.0,192730.0,180890.0,"ribosomal protein S6, putative"
323,Tb11.0840,343260.0,345910.0,343500.0,372290.0,398160.0,356780.0,hypothetical protein
324,Tb927.8.2080,313800.0,312290.0,291970.0,222010.0,217930.0,204910.0,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
325,Tb927.8.6520,170360.0,177790.0,169130.0,122330.0,128080.0,114130.0,"hypothetical protein, conserved"
326,Tb927.11.16430,16192.0,16750.0,17336.0,9655.7,13217.0,12257.0,18 kDa ER-associated protein
327,Tb927.10.6120,97053.0,96534.0,94533.0,66858.0,68718.0,67290.0,"Peptidase M76 family, putative"
328,Tb927.10.10300,8581.5,8631.6,8813.3,5719.8,6636.3,6065.4,"hypothetical protein, conserved"
329,Tb927.2.6090,1217700.0,1159900.0,1160800.0,1290200.0,1364700.0,1206600.0,60S ribosomal protein L44
330,Tb927.10.11950,120880.0,122820.0,125800.0,131730.0,139820.0,131250.0,"hypothetical protein, conserved"
331,Tb927.6.2350,91800.0,96219.0,95356.0,68298.0,68143.0,64180.0,"50S ribosome-binding GTPase, putative"
332,Tb927.6.2070,29978.0,27870.0,31010.0,21173.0,20467.0,21273.0,Mitoribosomal SSU assembly factor 28
333,Tb927.2.3610,87414.0,89042.0,81921.0,59042.0,63693.0,59443.0,"Mitochondrial ATP synthase subunit, putative"
334,Tb927.10.5830,310830.0,321240.0,298020.0,218180.0,228860.0,210820.0,"hypothetical protein, conserved"
335,Tb927.11.10460,16870.0,19271.0,19569.0,20445.0,20347.0,21889.0,dna replication complex gins protein psf2
336,Tb927.11.11870,38835.0,33203.0,40063.0,24623.0,27493.0,25566.0,Mitoribosomal SSU assembly factor 23
337,Tb927.10.12710,3244000.0,3146900.0,3148200.0,3455100.0,3589900.0,3340100.0,"heat shock protein 110, putative"
338,Tb927.5.3700,66800.0,66306.0,62698.0,45266.0,48612.0,45258.0,"hypothetical protein, conserved"
339,Tb927.5.450,119230.0,119780.0,116180.0,84368.0,87467.0,81343.0,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"
340,Tb927.10.8030,586010.0,562350.0,558900.0,401010.0,425420.0,394620.0,Mitochondrial ATP synthase subunit 5
341,Tb927.9.3410,75570.0,74371.0,79601.0,56533.0,55890.0,50789.0,"hypothetical protein, conserved"
342,Tb927.11.16610,474370.0,459790.0,461470.0,505520.0,529690.0,482250.0,"zinc-finger of a C2HC-type, putative"
343,Tb927.7.3050,422260.0,417060.0,413570.0,298240.0,314180.0,286910.0,"Mitochondrial SSU ribosomal protein, putative"
344,Tb927.11.580,37319.0,37452.0,37294.0,38318.0,43136.0,41943.0,"lipid-like atypical dual specificity phosphatase, putative"
345,Tb927.11.2530,270050.0,249660.0,279580.0,185450.0,203640.0,177470.0,"Mitochondrial SSU ribosomal protein, putative"
346,Tb927.3.3410,527200.0,524530.0,517900.0,559360.0,601790.0,544550.0,"aspartyl aminopeptidase, putative"
347,Tb927.7.880,148780.0,146550.0,152410.0,161680.0,174490.0,153680.0,"RNA-binding protein, putative"
348,Tb927.11.7050,150110.0,152570.0,149670.0,106570.0,116130.0,103050.0,"PA domain containing protein, putative"
349,Tb11.02.5070b,122470.0,122750.0,120470.0,88049.0,90872.0,84483.0,"hypothetical protein, conserved"
350,Tb927.10.6130,52064.0,56106.0,53810.0,61949.0,61840.0,55108.0,"hypothetical protein, conserved"
351,Tb927.11.5060,240130.0,236160.0,232350.0,167610.0,178800.0,164870.0,Mitoribosomal SSU assembly factor 1
352,Tb927.8.6420,2430.5,2304.3,2194.9,1126.2,1992.8,1552.3,beta-ketoacyl-ACP reductase 2
353,Tb927.2.2540,80139.0,83838.0,79543.0,61174.0,60460.0,53599.0,"Ribosome biogenesis protein SLX9, putative"
354,Tb927.10.1590,463070.0,449390.0,452480.0,503250.0,509400.0,469760.0,"ribosomal protein L36, putative"
355,Tb927.7.3120,239300.0,235400.0,238560.0,257190.0,272330.0,245050.0,small nuclear ribonucleoprotein SmD1
356,Tb927.4.3480,80190.0,81219.0,82012.0,90054.0,91404.0,83789.0,hypothetical protein
357,Tb927.3.2670,430470.0,402420.0,423370.0,300810.0,320710.0,284480.0,"hypothetical protein, conserved"
358,Tb927.7.1000,261290.0,264090.0,269780.0,192680.0,198320.0,186470.0,ATP-dependent DNA helicase-like PIF8
359,Tb927.5.2000,98274.0,95986.0,101700.0,108400.0,110600.0,102950.0,hypothetical protein
360,Tb927.10.1770,64855.0,70511.0,69750.0,48480.0,51176.0,48992.0,hypothetical protein
361,Tb927.11.15850,122630.0,118950.0,122320.0,83433.0,90848.0,89681.0,kinteoplast poly(A) polymerase complex 1 subunit
362,Tb927.8.1170,297850.0,304710.0,296690.0,217710.0,232100.0,207670.0,eukaryotic translation initiation factor 3 subunit h
363,Tb927.4.4040,437510.0,426180.0,413760.0,467480.0,475910.0,441910.0,"hypothetical protein, conserved"
364,Tb927.10.8110,184190.0,184200.0,176330.0,131060.0,136680.0,129250.0,"Protein of unknown function (DUF2453), putative"
365,Tb927.10.1090,369900.0,347390.0,365720.0,395730.0,406110.0,372990.0,"40S ribosomal protein S23, putative"
366,Tb927.10.6780,440920.0,448100.0,429720.0,481050.0,491430.0,459740.0,"vacuolar protein sorting-associated protein 45, putative"
367,Tb927.8.2310,237380.0,222590.0,233640.0,250330.0,256410.0,244150.0,"(H+)-ATPase G subunit, putative"
368,Tb927.1.3030,299640.0,296920.0,291510.0,216990.0,230620.0,204610.0,KREL2
369,Tb927.11.8800,146780.0,144240.0,144580.0,107290.0,114070.0,97809.0,"hypothetical protein, conserved"
370,Tb927.11.8700,264510.0,256730.0,258470.0,196090.0,199170.0,177840.0,"hypothetical protein, conserved"
371,Tb927.8.4950,8896.1,9190.3,10310.0,9896.9,10692.0,10290.0,Kinesin Localized to the Ingressing Furrow
372,Tb927.8.2680,39749.0,39234.0,43038.0,29872.0,30289.0,29333.0,"hypothetical protein, conserved"
373,Tb927.7.4710,28604.0,28316.0,29039.0,19954.0,22553.0,20603.0,Mitochondrial ribosomal protein L46
374,Tb927.3.1760,135950.0,135960.0,143950.0,100860.0,106950.0,98592.0,"chaperone protein DnaJ, putative"
375,Tb927.8.3260,60462.0,60850.0,58540.0,43976.0,46566.0,42059.0,"YceI-like domain containing protein, putative"
376,Tb927.3.2030,158960.0,153700.0,159120.0,173350.0,180340.0,159440.0,"acylphosphatase, putative"
377,Tb927.4.1080,1464900.0,1418400.0,1471800.0,1552900.0,1630000.0,1520200.0,"V-type ATPase, A subunit, putative"
378,Tb927.4.2620,22208.0,22043.0,21141.0,15676.0,17245.0,15371.0,"hypothetical protein, conserved"
379,Tb927.11.3670,130270.0,128520.0,131370.0,94308.0,99693.0,94531.0,Mitoribosomal SSU assembly factor 16
380,Tb927.10.3250,44159.0,43959.0,45131.0,30937.0,34701.0,32639.0,"Mitochondrial SSU ribosomal protein, putative"
381,Tb927.3.2960,703190.0,688300.0,688720.0,748060.0,786040.0,711620.0,inosine-adenosine-guanosine-nucleosidehydrolase
382,Tb927.11.480,52963.0,53087.0,55055.0,40498.0,41415.0,37227.0,"small GTP-binding protein domain containing protein, putative"
383,Tb927.11.2560,34840.0,35555.0,35931.0,38056.0,40283.0,36747.0,"hypothetical protein, conserved"
384,Tb927.9.7190,131070.0,127200.0,130560.0,95035.0,96168.0,95724.0,"Trans-2-enoyl-ACP reductase 1, putative"
385,Tb927.10.3740,32548.0,33930.0,34615.0,25780.0,23400.0,24315.0,"hypothetical protein, conserved"
386,Tb927.5.3550,42673.0,45541.0,45005.0,33318.0,31620.0,32243.0,"hypothetical protein, conserved"
387,Tb927.11.8165,85828.0,84040.0,83076.0,91813.0,92928.0,88971.0,hypothetical protein
388,Tb927.1.4400,25100.0,23673.0,26028.0,27838.0,26995.0,26246.0,"hypothetical protein, conserved"
389,Tb927.11.1100,8778.4,10491.0,10657.0,10608.0,11287.0,11048.0,"cysteine peptidase, Clan CA, family C2, putative"
390,Tb927.3.2300,158360.0,160250.0,155170.0,116360.0,121970.0,112900.0,"DNL zinc finger, putative"
391,Tb927.3.1730,100190.0,96248.0,100150.0,70854.0,77907.0,70152.0,"hypothetical protein, conserved"
392,Tb927.5.680,30956.0,31937.0,30911.0,21773.0,23358.0,23599.0,"hypothetical protein, conserved"
393,Tb927.8.5380,226930.0,226780.0,225710.0,237340.0,261150.0,236710.0,"ubiquitin fold modifier protein, putative"
394,Tb927.10.7820,74606.0,68294.0,72874.0,77612.0,84618.0,74314.0,"hypothetical protein, conserved"
395,Tb927.9.8680,155520.0,162270.0,151710.0,111580.0,120680.0,114070.0,"cytochrome c oxidase assembly factor, putative"
396,Tb927.10.10280,1406800.0,1373100.0,1336700.0,1021500.0,1048100.0,981560.0,Microtubule-associated repetitive protein 2
397,Tb927.10.3610,6573.1,5989.6,5584.0,4350.1,4475.3,4387.7,"hypothetical protein, conserved"
398,Tb927.7.2200,161430.0,164110.0,163660.0,176730.0,178160.0,175210.0,mitochondrial import inner membrane translocase subunit tim9
399,Tb927.7.2120,273990.0,280200.0,280570.0,305090.0,309330.0,288260.0,"hypothetical protein, conserved"
400,Tb927.11.11330,7577100.0,7545800.0,7659200.0,8102600.0,8563400.0,7893700.0,heat shock protein 70
401,Tb927.11.15020,234360.0,242190.0,235270.0,258240.0,275370.0,237540.0,iron superoxide dismutase
402,Tb927.1.1580,84773.0,86215.0,84413.0,61986.0,68396.0,60627.0,"electron transport protein SCO1/2, putative"
403,Tb927.9.12040,271680.0,275560.0,266790.0,286310.0,308530.0,283540.0,cap-specific 2-O-methyltransferase
404,Tb927.6.2300,14669.0,15301.0,14272.0,15333.0,16683.0,16357.0,"adenosine kinase, putative"
405,Tb927.10.11300,934750.0,923740.0,935990.0,1012300.0,1043800.0,956630.0,"paraflagellar rod component, putative"
406,Tb927.4.1860,755450.0,749620.0,748750.0,806060.0,853470.0,768480.0,"ribosomal protein S19, putative"
407,Tb927.11.8890,32001.0,30764.0,31925.0,22913.0,24146.0,23707.0,"DNA-dependent RNA polymerases, putative"
408,Tb927.6.1810,52443.0,50782.0,52392.0,57204.0,56744.0,53778.0,"Alpha/beta hydrolase family, putative"
409,Tb927.7.3510,117500.0,110300.0,110150.0,81177.0,89521.0,80949.0,Mitoribosomal LSU assembly factor 21
410,Tb927.7.7440,149690.0,150460.0,150750.0,110220.0,120130.0,108250.0,"hypothetical protein, conserved"
411,Tb927.8.1740,637550.0,645190.0,623330.0,475770.0,500450.0,459600.0,Mitochondrial import inner membrane translocase subunit TIM62
412,Tb927.9.8710,39047.0,36458.0,39995.0,30218.0,29133.0,27149.0,Cardiolipin-dependent protein 19kDa
413,Tb927.10.2350,191640.0,184680.0,191720.0,143810.0,145160.0,140370.0,"pyruvate dehydrogenase complex E3 binding protein, putative"
